id_player,FullName,status,Club,position,opponent_team,gameweek_points,minutes,gameweek_goals, gameweek_assists, gameweek_clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,gameweek_yellow_cards,gameweek_red_cards,gameweek_saves,bonus,value,total_points,total_assists,total_clean_sheets,total_yellow_cards,total_red_cards,total_saves,total_goals
81,David Raya Martin,a,Brentford,GKP,3,5,90,0,0,1,0,0,0,0,1,0,2,0,46,135,0,9,1,0,132,0,
81,David Raya Martin,a,Brentford,GKP,11,10,90,0,0,1,0,0,0,0,0,0,5,3,46,135,0,9,1,0,132,0,
81,David Raya Martin,a,Brentford,GKP,17,7,90,0,0,1,0,0,0,0,0,0,5,0,47,135,0,9,1,0,132,0,
81,David Raya Martin,a,Brentford,GKP,1,6,90,0,0,0,1,0,0,0,0,0,6,2,47,135,0,9,1,0,132,0,
81,David Raya Martin,a,Brentford,GKP,7,3,90,0,0,0,1,0,0,0,0,0,3,0,47,135,0,9,1,0,132,0,
81,David Raya Martin,a,Brentford,GKP,9,2,90,0,0,0,2,0,0,0,0,0,3,0,48,135,0,9,1,0,132,0,
81,David Raya Martin,a,Brentford,GKP,8,3,90,0,0,0,1,0,0,0,0,0,5,0,48,135,0,9,1,0,132,0,
81,David Raya Martin,a,Brentford,GKP,17,6,90,0,0,1,0,0,0,0,0,0,0,0,48,135,0,9,1,0,132,0,
81,David Raya Martin,a,Brentford,GKP,10,2,90,0,0,0,1,0,0,0,0,0,0,0,48,135,0,9,1,0,132,0,
81,David Raya Martin,a,Brentford,GKP,5,6,90,0,0,0,3,0,0,0,0,0,11,2,49,135,0,9,1,0,132,0,
81,David Raya Martin,a,Brentford,GKP,14,2,90,0,0,0,1,0,0,0,0,0,2,0,49,135,0,9,1,0,132,0,
81,David Raya Martin,a,Brentford,GKP,15,0,90,0,0,0,2,1,0,0,0,0,3,0,49,135,0,9,1,0,132,0,
81,David Raya Martin,a,Brentford,GKP,20,5,90,0,0,0,2,0,0,0,0,0,7,2,49,135,0,9,1,0,132,0,
81,David Raya Martin,a,Brentford,GKP,2,2,90,0,0,0,1,0,0,0,0,0,1,0,49,135,0,9,1,0,132,0,
655,Karl Hein,a,Arsenal,GKP,16,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
655,Karl Hein,a,Arsenal,GKP,6,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
655,Karl Hein,a,Arsenal,GKP,20,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
655,Karl Hein,a,Arsenal,GKP,19,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
655,Karl Hein,a,Arsenal,GKP,5,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
655,Karl Hein,a,Arsenal,GKP,15,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
655,Karl Hein,a,Arsenal,GKP,18,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
655,Karl Hein,a,Arsenal,GKP,14,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
655,Karl Hein,a,Arsenal,GKP,8,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
655,Karl Hein,a,Arsenal,GKP,4,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
655,Karl Hein,a,Arsenal,GKP,13,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
655,Karl Hein,a,Arsenal,GKP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
655,Karl Hein,a,Arsenal,GKP,10,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
655,Karl Hein,a,Arsenal,GKP,8,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
655,Karl Hein,a,Arsenal,GKP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
655,Karl Hein,a,Arsenal,GKP,9,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
655,Karl Hein,a,Arsenal,GKP,7,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
655,Karl Hein,a,Arsenal,GKP,11,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
655,Karl Hein,a,Arsenal,GKP,12,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
655,Karl Hein,a,Arsenal,GKP,19,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
655,Karl Hein,a,Arsenal,GKP,17,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
35,Robin Olsen,a,Aston Villa,GKP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10,0,1,0,0,11,0,
35,Robin Olsen,a,Aston Villa,GKP,8,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10,0,1,0,0,11,0,
35,Robin Olsen,a,Aston Villa,GKP,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10,0,1,0,0,11,0,
35,Robin Olsen,a,Aston Villa,GKP,19,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10,0,1,0,0,11,0,
35,Robin Olsen,a,Aston Villa,GKP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10,0,1,0,0,11,0,
35,Robin Olsen,a,Aston Villa,GKP,13,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10,0,1,0,0,11,0,
35,Robin Olsen,a,Aston Villa,GKP,17,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10,0,1,0,0,11,0,
35,Robin Olsen,a,Aston Villa,GKP,11,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10,0,1,0,0,11,0,
35,Robin Olsen,a,Aston Villa,GKP,16,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10,0,1,0,0,11,0,
35,Robin Olsen,a,Aston Villa,GKP,6,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10,0,1,0,0,11,0,
35,Robin Olsen,a,Aston Villa,GKP,9,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10,0,1,0,0,11,0,
35,Robin Olsen,a,Aston Villa,GKP,4,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10,0,1,0,0,11,0,
35,Robin Olsen,a,Aston Villa,GKP,15,-1,55,0,0,0,4,0,0,0,0,0,2,0,40,10,0,1,0,0,11,0,
35,Robin Olsen,a,Aston Villa,GKP,14,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10,0,1,0,0,11,0,
35,Robin Olsen,a,Aston Villa,GKP,5,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10,0,1,0,0,11,0,
35,Robin Olsen,a,Aston Villa,GKP,12,3,90,0,0,0,3,0,0,0,0,0,6,0,39,10,0,1,0,0,11,0,
35,Robin Olsen,a,Aston Villa,GKP,18,7,90,0,0,1,0,0,0,0,0,0,1,1,39,10,0,1,0,0,11,0,
35,Robin Olsen,a,Aston Villa,GKP,20,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10,0,1,0,0,11,0,
35,Robin Olsen,a,Aston Villa,GKP,11,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10,0,1,0,0,11,0,
35,Robin Olsen,a,Aston Villa,GKP,17,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10,0,1,0,0,11,0,
35,Robin Olsen,a,Aston Villa,GKP,10,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10,0,1,0,0,11,0,
35,Robin Olsen,a,Aston Villa,GKP,13,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10,0,1,0,0,11,0,
35,Robin Olsen,a,Aston Villa,GKP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10,0,1,0,0,11,0,
35,Robin Olsen,a,Aston Villa,GKP,8,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10,0,1,0,0,11,0,
35,Robin Olsen,a,Aston Villa,GKP,7,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10,0,1,0,0,11,0,
35,Robin Olsen,a,Aston Villa,GKP,19,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10,0,1,0,0,11,0,
35,Robin Olsen,a,Aston Villa,GKP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10,0,1,0,0,11,0,
35,Robin Olsen,a,Aston Villa,GKP,6,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10,0,1,0,0,11,0,
35,Robin Olsen,a,Aston Villa,GKP,10,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10,0,1,0,0,11,0,
35,Robin Olsen,a,Aston Villa,GKP,16,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10,0,1,0,0,11,0,
35,Robin Olsen,a,Aston Villa,GKP,15,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10,0,1,0,0,11,0,
35,Robin Olsen,a,Aston Villa,GKP,4,1,45,0,0,0,1,0,0,0,0,0,2,0,39,10,0,1,0,0,11,0,
542,Kjell Scherpen,u,Brighton,GKP,11,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
542,Kjell Scherpen,u,Brighton,GKP,9,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
542,Kjell Scherpen,u,Brighton,GKP,10,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
542,Kjell Scherpen,u,Brighton,GKP,12,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
542,Kjell Scherpen,u,Brighton,GKP,18,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
542,Kjell Scherpen,u,Brighton,GKP,4,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
542,Kjell Scherpen,u,Brighton,GKP,16,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
542,Kjell Scherpen,u,Brighton,GKP,13,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
542,Kjell Scherpen,u,Brighton,GKP,6,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
542,Kjell Scherpen,u,Brighton,GKP,20,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
542,Kjell Scherpen,u,Brighton,GKP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
542,Kjell Scherpen,u,Brighton,GKP,17,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
542,Kjell Scherpen,u,Brighton,GKP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
542,Kjell Scherpen,u,Brighton,GKP,8,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
542,Kjell Scherpen,u,Brighton,GKP,12,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
542,Kjell Scherpen,u,Brighton,GKP,10,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
542,Kjell Scherpen,u,Brighton,GKP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
542,Kjell Scherpen,u,Brighton,GKP,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
542,Kjell Scherpen,u,Brighton,GKP,9,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
542,Kjell Scherpen,u,Brighton,GKP,19,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
542,Kjell Scherpen,u,Brighton,GKP,11,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
542,Kjell Scherpen,u,Brighton,GKP,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
542,Kjell Scherpen,u,Brighton,GKP,4,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
542,Kjell Scherpen,u,Brighton,GKP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
542,Kjell Scherpen,u,Brighton,GKP,18,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
542,Kjell Scherpen,u,Brighton,GKP,6,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
542,Kjell Scherpen,u,Brighton,GKP,14,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
542,Kjell Scherpen,u,Brighton,GKP,15,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
542,Kjell Scherpen,u,Brighton,GKP,19,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
670,Filip Marschall,u,Aston Villa,GKP,12,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
670,Filip Marschall,u,Aston Villa,GKP,18,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
670,Filip Marschall,u,Aston Villa,GKP,20,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
670,Filip Marschall,u,Aston Villa,GKP,11,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
670,Filip Marschall,u,Aston Villa,GKP,17,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
670,Filip Marschall,u,Aston Villa,GKP,10,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
670,Filip Marschall,u,Aston Villa,GKP,13,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
670,Filip Marschall,u,Aston Villa,GKP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
670,Filip Marschall,u,Aston Villa,GKP,8,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
670,Filip Marschall,u,Aston Villa,GKP,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
670,Filip Marschall,u,Aston Villa,GKP,19,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
670,Filip Marschall,u,Aston Villa,GKP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
670,Filip Marschall,u,Aston Villa,GKP,6,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
670,Filip Marschall,u,Aston Villa,GKP,10,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
670,Filip Marschall,u,Aston Villa,GKP,16,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
670,Filip Marschall,u,Aston Villa,GKP,15,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
670,Filip Marschall,u,Aston Villa,GKP,4,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
398,Dean Henderson,i,Nott'm Forest,GKP,16,3,90,0,0,0,2,0,0,0,0,0,7,0,45,82,0,6,2,0,54,0,
398,Dean Henderson,i,Nott'm Forest,GKP,5,14,90,0,0,1,0,0,1,0,1,0,4,3,45,82,0,6,2,0,54,0,
398,Dean Henderson,i,Nott'm Forest,GKP,13,4,90,0,0,0,1,0,0,0,0,0,7,0,45,82,0,6,2,0,54,0,
398,Dean Henderson,i,Nott'm Forest,GKP,20,9,90,0,0,0,2,0,1,0,0,0,4,2,46,82,0,6,2,0,54,0,
398,Dean Henderson,i,Nott'm Forest,GKP,12,0,90,0,0,0,6,0,0,0,0,0,3,0,46,82,0,6,2,0,54,0,
398,Dean Henderson,i,Nott'm Forest,GKP,7,1,90,0,0,0,3,0,0,0,0,0,0,0,47,82,0,6,2,0,54,0,
398,Dean Henderson,i,Nott'm Forest,GKP,3,2,90,0,0,0,3,0,0,0,0,0,3,0,47,82,0,6,2,0,54,0,
398,Dean Henderson,i,Nott'm Forest,GKP,9,1,90,0,0,0,4,0,0,0,0,0,4,0,47,82,0,6,2,0,54,0,
398,Dean Henderson,i,Nott'm Forest,GKP,4,2,90,0,0,0,1,0,0,0,0,0,1,0,47,82,0,6,2,0,54,0,
398,Dean Henderson,i,Nott'm Forest,GKP,14,2,90,0,0,0,1,0,0,0,0,0,1,0,47,82,0,6,2,0,54,0,
398,Dean Henderson,i,Nott'm Forest,GKP,8,11,90,0,0,1,0,0,0,0,0,0,7,3,47,82,0,6,2,0,54,0,
398,Dean Henderson,i,Nott'm Forest,GKP,18,11,90,0,0,1,0,0,0,0,0,0,7,3,47,82,0,6,2,0,54,0,
398,Dean Henderson,i,Nott'm Forest,GKP,2,1,90,0,0,0,5,0,0,0,0,0,4,0,47,82,0,6,2,0,54,0,
398,Dean Henderson,i,Nott'm Forest,GKP,17,0,90,0,0,0,2,0,0,0,1,0,0,0,47,82,0,6,2,0,54,0,
398,Dean Henderson,i,Nott'm Forest,GKP,6,6,90,0,0,1,0,0,0,0,0,0,0,0,47,82,0,6,2,0,54,0,
398,Dean Henderson,i,Nott'm Forest,GKP,10,0,0,0,0,0,0,0,0,0,0,0,0,0,47,82,0,6,2,0,54,0,
398,Dean Henderson,i,Nott'm Forest,GKP,11,2,90,0,0,0,1,0,0,0,0,0,1,0,47,82,0,6,2,0,54,0,
398,Dean Henderson,i,Nott'm Forest,GKP,1,7,90,0,0,1,0,0,0,0,0,0,0,1,47,82,0,6,2,0,54,0,
398,Dean Henderson,i,Nott'm Forest,GKP,9,6,90,0,0,1,0,0,0,0,0,0,1,0,47,82,0,6,2,0,54,0,
398,Dean Henderson,i,Nott'm Forest,GKP,7,0,0,0,0,0,0,0,0,0,0,0,0,0,47,82,0,6,2,0,54,0,
398,Dean Henderson,i,Nott'm Forest,GKP,11,0,0,0,0,0,0,0,0,0,0,0,0,0,47,82,0,6,2,0,54,0,
398,Dean Henderson,i,Nott'm Forest,GKP,9,0,0,0,0,0,0,0,0,0,0,0,0,0,47,82,0,6,2,0,54,0,
398,Dean Henderson,i,Nott'm Forest,GKP,13,0,0,0,0,0,0,0,0,0,0,0,0,0,46,82,0,6,2,0,54,0,
398,Dean Henderson,i,Nott'm Forest,GKP,19,0,0,0,0,0,0,0,0,0,0,0,0,0,46,82,0,6,2,0,54,0,
398,Dean Henderson,i,Nott'm Forest,GKP,8,0,0,0,0,0,0,0,0,0,0,0,0,0,46,82,0,6,2,0,54,0,
398,Dean Henderson,i,Nott'm Forest,GKP,18,0,0,0,0,0,0,0,0,0,0,0,0,0,46,82,0,6,2,0,54,0,
398,Dean Henderson,i,Nott'm Forest,GKP,15,0,0,0,0,0,0,0,0,0,0,0,0,0,46,82,0,6,2,0,54,0,
398,Dean Henderson,i,Nott'm Forest,GKP,20,0,0,0,0,0,0,0,0,0,0,0,0,0,46,82,0,6,2,0,54,0,
398,Dean Henderson,i,Nott'm Forest,GKP,11,0,0,0,0,0,0,0,0,0,0,0,0,0,46,82,0,6,2,0,54,0,
398,Dean Henderson,i,Nott'm Forest,GKP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,46,82,0,6,2,0,54,0,
398,Dean Henderson,i,Nott'm Forest,GKP,14,0,0,0,0,0,0,0,0,0,0,0,0,0,46,82,0,6,2,0,54,0,
398,Dean Henderson,i,Nott'm Forest,GKP,12,0,0,0,0,0,0,0,0,0,0,0,0,0,46,82,0,6,2,0,54,0,
213,Marek "Rodák",a,Fulham,GKP,20,1,90,0,0,0,2,0,0,0,0,0,1,0,45,7,0,1,0,0,2,0,
213,Marek "Rodák",a,Fulham,GKP,4,6,90,0,0,1,0,0,0,0,0,0,1,0,45,7,0,1,0,0,2,0,
213,Marek "Rodák",a,Fulham,GKP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,7,0,1,0,0,2,0,
213,Marek "Rodák",a,Fulham,GKP,5,0,0,0,0,0,0,0,0,0,0,0,0,0,45,7,0,1,0,0,2,0,
213,Marek "Rodák",a,Fulham,GKP,18,0,0,0,0,0,0,0,0,0,0,0,0,0,45,7,0,1,0,0,2,0,
213,Marek "Rodák",a,Fulham,GKP,16,0,0,0,0,0,0,0,0,0,0,0,0,0,45,7,0,1,0,0,2,0,
213,Marek "Rodák",a,Fulham,GKP,15,0,0,0,0,0,0,0,0,0,0,0,0,0,44,7,0,1,0,0,2,0,
213,Marek "Rodák",a,Fulham,GKP,19,0,0,0,0,0,0,0,0,0,0,0,0,0,44,7,0,1,0,0,2,0,
213,Marek "Rodák",a,Fulham,GKP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,44,7,0,1,0,0,2,0,
213,Marek "Rodák",a,Fulham,GKP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,44,7,0,1,0,0,2,0,
213,Marek "Rodák",a,Fulham,GKP,11,0,0,0,0,0,0,0,0,0,0,0,0,0,44,7,0,1,0,0,2,0,
213,Marek "Rodák",a,Fulham,GKP,8,0,0,0,0,0,0,0,0,0,0,0,0,0,44,7,0,1,0,0,2,0,
213,Marek "Rodák",a,Fulham,GKP,13,0,0,0,0,0,0,0,0,0,0,0,0,0,44,7,0,1,0,0,2,0,
213,Marek "Rodák",a,Fulham,GKP,14,0,0,0,0,0,0,0,0,0,0,0,0,0,44,7,0,1,0,0,2,0,
213,Marek "Rodák",a,Fulham,GKP,7,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7,0,1,0,0,2,0,
213,Marek "Rodák",a,Fulham,GKP,17,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7,0,1,0,0,2,0,
213,Marek "Rodák",a,Fulham,GKP,10,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7,0,1,0,0,2,0,
213,Marek "Rodák",a,Fulham,GKP,6,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7,0,1,0,0,2,0,
213,Marek "Rodák",a,Fulham,GKP,15,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7,0,1,0,0,2,0,
213,Marek "Rodák",a,Fulham,GKP,18,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7,0,1,0,0,2,0,
213,Marek "Rodák",a,Fulham,GKP,6,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7,0,1,0,0,2,0,
213,Marek "Rodák",a,Fulham,GKP,16,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7,0,1,0,0,2,0,
213,Marek "Rodák",a,Fulham,GKP,5,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7,0,1,0,0,2,0,
213,Marek "Rodák",a,Fulham,GKP,20,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7,0,1,0,0,2,0,
213,Marek "Rodák",a,Fulham,GKP,4,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7,0,1,0,0,2,0,
213,Marek "Rodák",a,Fulham,GKP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7,0,1,0,0,2,0,
213,Marek "Rodák",a,Fulham,GKP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7,0,1,0,0,2,0,
213,Marek "Rodák",a,Fulham,GKP,19,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7,0,1,0,0,2,0,
213,Marek "Rodák",a,Fulham,GKP,8,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7,0,1,0,0,2,0,
213,Marek "Rodák",a,Fulham,GKP,11,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7,0,1,0,0,2,0,
213,Marek "Rodák",a,Fulham,GKP,12,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7,0,1,0,0,2,0,
707,Viljami Sinisalo,a,Aston Villa,GKP,17,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
707,Viljami Sinisalo,a,Aston Villa,GKP,10,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
707,Viljami Sinisalo,a,Aston Villa,GKP,13,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
707,Viljami Sinisalo,a,Aston Villa,GKP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
707,Viljami Sinisalo,a,Aston Villa,GKP,8,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
707,Viljami Sinisalo,a,Aston Villa,GKP,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
707,Viljami Sinisalo,a,Aston Villa,GKP,19,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
707,Viljami Sinisalo,a,Aston Villa,GKP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
707,Viljami Sinisalo,a,Aston Villa,GKP,6,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
707,Viljami Sinisalo,a,Aston Villa,GKP,10,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
707,Viljami Sinisalo,a,Aston Villa,GKP,16,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
707,Viljami Sinisalo,a,Aston Villa,GKP,15,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
707,Viljami Sinisalo,a,Aston Villa,GKP,4,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
175,Sam Johnstone,a,Crystal Palace,GKP,7,0,0,0,0,0,0,0,0,0,0,0,0,0,45,23,0,2,0,0,16,0,
175,Sam Johnstone,a,Crystal Palace,GKP,10,0,0,0,0,0,0,0,0,0,0,0,0,0,45,23,0,2,0,0,16,0,
175,Sam Johnstone,a,Crystal Palace,GKP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,45,23,0,2,0,0,16,0,
175,Sam Johnstone,a,Crystal Palace,GKP,9,0,0,0,0,0,0,0,0,0,0,0,0,0,45,23,0,2,0,0,16,0,
175,Sam Johnstone,a,Crystal Palace,GKP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,45,23,0,2,0,0,16,0,
175,Sam Johnstone,a,Crystal Palace,GKP,14,0,0,0,0,0,0,0,0,0,0,0,0,0,44,23,0,2,0,0,16,0,
175,Sam Johnstone,a,Crystal Palace,GKP,4,0,0,0,0,0,0,0,0,0,0,0,0,0,44,23,0,2,0,0,16,0,
175,Sam Johnstone,a,Crystal Palace,GKP,18,0,0,0,0,0,0,0,0,0,0,0,0,0,44,23,0,2,0,0,16,0,
175,Sam Johnstone,a,Crystal Palace,GKP,12,0,0,0,0,0,0,0,0,0,0,0,0,0,44,23,0,2,0,0,16,0,
175,Sam Johnstone,a,Crystal Palace,GKP,11,0,0,0,0,0,0,0,0,0,0,0,0,0,44,23,0,2,0,0,16,0,
175,Sam Johnstone,a,Crystal Palace,GKP,17,0,0,0,0,0,0,0,0,0,0,0,0,0,44,23,0,2,0,0,16,0,
175,Sam Johnstone,a,Crystal Palace,GKP,16,0,0,0,0,0,0,0,0,0,0,0,0,0,44,23,0,2,0,0,16,0,
175,Sam Johnstone,a,Crystal Palace,GKP,6,0,0,0,0,0,0,0,0,0,0,0,0,0,44,23,0,2,0,0,16,0,
